Method Stereotype,Stereotype Count
get,192
predicate,140
property,622
void-accessor,17
set,240
command,705
non-void-command,697
collaborator,1340
controller,291
wrapper,326
constructor,1075
copy-constructor,51
destructor,0
factory,206
incidental,81
stateless,378
empty,14
unclassified,7
Total,6382
