Unique Method Stereotype,Method Count
get wrapper,1
predicate set collaborator,1
set factory collaborator,1
collaborator stateless,3
get non-void-command factory collaborator,1
factory wrapper stateless,6
stateless,2
property factory controller,2
get set collaborator,1
factory collaborator stateless,148
get property wrapper,1
get non-void-command,7
wrapper stateless,111
predicate non-void-command,25
predicate controller,8
non-void-command factory collaborator,315
get property non-void-command,10
get collaborator,150
controller stateless,290
command collaborator,2192
command,859
factory controller,12
empty,23
controller,22
incidental,14
predicate non-void-command collaborator,43
get non-void-command collaborator,3
property wrapper,9
get property controller,4
constructor,284
set,289
factory controller stateless,153
wrapper,6
property non-void-command,155
property non-void-command factory collaborator,185
predicate set,2
property,18
property controller,10
property non-void-command collaborator,1820
set collaborator,17
factory collaborator,1
get,330
get property non-void-command collaborator,3
collaborator incidental,26
predicate wrapper,14
non-void-command collaborator,7
Total,7584
