Class Stereotype,Stereotype Count
entity,261
minimal-entity,1
data-provider,160
commander,319
boundary,508
factory,50
controller,62
pure-controller,35
large-class,0
lazy-class,0
degenerate,86
data-class,17
small-class,292
empty,1094
unclassified,173
Total,3058
