Method Stereotype,Stereotype Count
get,321
predicate,31
property,1434
void-accessor,2
set,329
command,920
non-void-command,1504
collaborator,2340
controller,2618
wrapper,1206
constructor,1023
copy-constructor,13
destructor,0
factory,697
incidental,40
stateless,3678
empty,257
unclassified,2
Total,16415
