Method Stereotype,Stereotype Count
get,621
predicate,190
property,911
void-accessor,96
set,229
command,865
non-void-command,1354
collaborator,1785
controller,623
wrapper,235
constructor,840
copy-constructor,12
destructor,2
factory,128
incidental,33
stateless,602
empty,41
unclassified,12
Total,8579
