Class Name,Class Stereotype,Method Name,Method Stereotype
"WxConfigTest","commander small-class","test","command"
"BigDecimalTest","pure-controller degenerate small-class","test","controller stateless"
"WxUserController","entity boundary small-class","list","property non-void-command collaborator"
"WxTopicController","entity boundary","list","property non-void-command collaborator"
"WxTopicController","entity boundary","detail","property non-void-command collaborator"
"WxTopicController","entity boundary","related","property non-void-command collaborator"
"WxStorageController","entity boundary","generateKey","property non-void-command collaborator"
"WxStorageController","entity boundary","upload","property non-void-command collaborator"
"WxStorageController","entity boundary","fetch","property non-void-command collaborator"
"WxStorageController","entity boundary","download","property non-void-command collaborator"
"WxIndexController","boundary degenerate small-class","index","wrapper stateless"
"WxGrouponController","entity boundary","list","property non-void-command collaborator"
"WxGrouponController","entity boundary","detail","property non-void-command collaborator"
"WxGrouponController","entity boundary","join","property non-void-command collaborator"
"WxGrouponController","entity boundary","my","property non-void-command collaborator"
"WxFootprintController","entity boundary small-class","delete","property non-void-command collaborator"
"WxFootprintController","entity boundary small-class","list","property non-void-command collaborator"
"WxFeedbackController","small-class","validate","controller stateless"
"WxFeedbackController","small-class","submit","property non-void-command collaborator"
"WxCouponController","entity boundary","list","property non-void-command collaborator"
"WxCouponController","entity boundary","mylist","property non-void-command collaborator"
"WxCouponController","entity boundary","change","non-void-command factory collaborator"
"WxCouponController","entity boundary","selectlist","property non-void-command collaborator"
"WxCouponController","entity boundary","receive","property non-void-command collaborator"
"WxCouponController","entity boundary","exchange","property non-void-command collaborator"
"WxCommentController","entity boundary","validate","property non-void-command collaborator"
"WxCommentController","entity boundary","post","property non-void-command collaborator"
"WxCommentController","entity boundary","count","property non-void-command collaborator"
"WxCommentController","entity boundary","list","property non-void-command collaborator"
"WxCollectController","entity boundary small-class","list","property non-void-command collaborator"
"WxCollectController","entity boundary small-class","addordelete","property non-void-command collaborator"
"WxCatalogController","entity boundary","getFirstCategory","property non-void-command collaborator"
"WxCatalogController","entity boundary","getSecondCategory","property non-void-command collaborator"
"WxCatalogController","entity boundary","index","property non-void-command collaborator"
"WxCatalogController","entity boundary","queryAll","property non-void-command collaborator"
"WxCatalogController","entity boundary","current","property non-void-command collaborator"
"WxCartController","entity boundary","index","property non-void-command collaborator"
"WxCartController","entity boundary","add","property non-void-command collaborator"
"WxCartController","entity boundary","fastadd","property non-void-command collaborator"
"WxCartController","entity boundary","update","property non-void-command collaborator"
"WxCartController","entity boundary","checked","property non-void-command collaborator"
"WxCartController","entity boundary","delete","property non-void-command collaborator"
"WxCartController","entity boundary","goodscount","property non-void-command collaborator"
"WxCartController","entity boundary","checkout","property non-void-command collaborator"
"WxAftersaleController","boundary","list","property non-void-command collaborator"
"WxAftersaleController","boundary","detail","property non-void-command collaborator"
"WxAftersaleController","boundary","submit","property non-void-command collaborator"
"WxAftersaleController","boundary","cancel","property non-void-command collaborator"
"WxAftersaleController","boundary","validate","controller stateless"
"WxAddressController","boundary","list","property non-void-command collaborator"
"WxAddressController","boundary","detail","property non-void-command collaborator"
"WxAddressController","boundary","validate","controller stateless"
"WxAddressController","boundary","save","property non-void-command collaborator"
"WxAddressController","boundary","delete","property non-void-command collaborator"
"JwtHelper","unclassified","createToken","property non-void-command"
"JwtHelper","unclassified","verifyTokenAndGetUserId","property controller"
"JwtHelper","unclassified","getAfterDate","controller stateless"
"TaskStartupRunner","commander boundary small-class","run","command collaborator"
"UserInfoService","factory controller small-class","getInfo","non-void-command factory collaborator"
"WxLoginInfo","data-class","getCode","get"
"WxLoginInfo","data-class","setCode","set"
"WxLoginInfo","data-class","getUserInfo","get collaborator"
"WxLoginInfo","data-class","setUserInfo","set collaborator"
"UserToken","data-class","getSessionKey","get"
"UserToken","data-class","setSessionKey","set"
"UserToken","data-class","getUserId","get"
"UserToken","data-class","setUserId","set"
"UserToken","data-class","getToken","get"
"UserToken","data-class","setToken","set"
"UserToken","data-class","getExpireTime","get collaborator"
"UserToken","data-class","setExpireTime","set collaborator"
"UserToken","data-class","getUpdateTime","get collaborator"
"UserToken","data-class","setUpdateTime","set collaborator"
"UserInfo","data-class","getCountry","get"
"UserInfo","data-class","setCountry","set"
"UserInfo","data-class","getProvince","get"
"UserInfo","data-class","setProvince","set"
"UserInfo","data-class","getCity","get"
"UserInfo","data-class","setCity","set"
"UserInfo","data-class","getLanguage","get"
"UserInfo","data-class","setLanguage","set"
"UserInfo","data-class","getGender","get"
"UserInfo","data-class","setGender","set"
"UserInfo","data-class","getNickName","get"
"UserInfo","data-class","setNickName","set"
"UserInfo","data-class","getAvatarUrl","get"
"UserInfo","data-class","setAvatarUrl","set"
"CaptchaItem","data-class","getPhoneNumber","get"
"CaptchaItem","data-class","setPhoneNumber","set"
"CaptchaItem","data-class","getCode","get"
"CaptchaItem","data-class","setCode","set"
"CaptchaItem","data-class","getExpireTime","get collaborator"
"CaptchaItem","data-class","setExpireTime","set collaborator"
"WxWebMvcConfiguration","pure-controller degenerate small-class","addArgumentResolvers","controller stateless"
"WxSwagger2Configuration","entity factory controller small-class","wxDocket","property non-void-command factory collaborator"
"WxSwagger2Configuration","entity factory controller small-class","wxApiInfo","factory wrapper stateless"
"LoginUserHandlerMethodArgumentResolver","controller small-class","supportsParameter","controller stateless"
"LoginUserHandlerMethodArgumentResolver","controller small-class","resolveArgument","property controller"
"StockTest","commander small-class","testReduceStock","command"
"StockTest","commander small-class","testAddStock","command"
"MapperReturnTest","commander small-class","test","command"
