Method Stereotype,Stereotype Count
get,1226
predicate,267
property,1049
void-accessor,3
set,904
command,1682
non-void-command,1332
collaborator,2631
controller,423
wrapper,158
constructor,415
copy-constructor,3
destructor,0
factory,299
incidental,82
stateless,400
empty,61
unclassified,1
Total,10936
