Unique Method Stereotype,Method Count
property set,1
factory wrapper,1
controller,61
incidental,44
copy-constructor,3
wrapper stateless,87
get property non-void-command collaborator,4
collaborator incidental,33
get,773
predicate non-void-command collaborator,121
wrapper,21
predicate wrapper,9
property non-void-command factory collaborator,55
property non-void-command,223
property non-void-command collaborator,660
property controller,25
void-accessor command collaborator,11
set,686
constructor,397
predicate non-void-command,116
controller stateless,232
non-void-command factory collaborator,135
predicate controller,14
command,665
empty,61
get property controller,1
factory controller,22
property wrapper,27
get non-void-command collaborator,7
factory,1
get collaborator,385
property factory collaborator,6
command collaborator,983
property,38
predicate,4
factory collaborator stateless,7
set collaborator,212
non-void-command,1
get wrapper,8
get predicate,1
factory wrapper stateless,1
factory controller stateless,61
void-accessor command,21
get property non-void-command,3
factory collaborator incidental,3
get property factory wrapper,2
get property factory controller,1
non-void-command collaborator,1
get non-void-command,4
property factory controller,1
get non-void-command factory collaborator,1
get set,4
get predicate non-void-command,1
non-void-command factory,1
unclassified,1
collaborator stateless,3
property non-void-command factory,1
get set collaborator,1
property collaborator,1
stateless,4
get property,1
Total,6258
