Unique Method Stereotype,Method Count
get predicate set collaborator,1
get set factory,1
get property set factory collaborator,1
factory wrapper,1
get non-void-command factory collaborator,3
get non-void-command factory,1
get property command collaborator,1
get predicate,8
factory wrapper stateless,14
property factory,40
get predicate non-void-command collaborator,10
factory collaborator incidental,4
get property set collaborator,8
get wrapper,13
get predicate wrapper,2
get predicate set,1
property set,50
factory stateless,13
get property non-void-command collaborator,47
predicate,799
wrapper stateless,1158
set factory collaborator,1
collaborator,55
void-accessor command collaborator,1099
non-void-command,5
set collaborator,577
property non-void-command collaborator,1913
property controller,300
property command collaborator,8
collaborator stateless,38
get controller,9
get collaborator,1106
property collaborator,981
property non-void-command factory collaborator,36
property non-void-command,686
predicate set,115
set,1323
constructor,2565
get property controller,18
empty,540
unclassified,56
property factory wrapper,3
command,2562
factory collaborator,3
controller,242
incidental,1088
void-accessor collaborator,111
copy-constructor,162
void-accessor,36
predicate collaborator,510
destructor,905
predicate non-void-command collaborator,2064
wrapper,182
get predicate non-void-command,6
get set,53
property wrapper,301
get non-void-command collaborator,79
void-accessor wrapper,49
predicate non-void-command,1303
predicate set collaborator,102
command collaborator,1800
property,693
get,1853
collaborator incidental,787
property set collaborator,122
property factory controller,4
get set factory collaborator,17
void-accessor controller,57
void-accessor command,408
factory controller stateless,28
predicate controller,207
controller stateless,2234
non-void-command factory collaborator,11
non-void-command collaborator,2
get non-void-command,80
get property wrapper,42
get property,57
property factory collaborator,29
predicate wrapper,171
get predicate controller,8
get set collaborator,22
factory collaborator stateless,53
get property collaborator,51
void-accessor set collaborator,85
get property non-void-command,33
get property set,5
get predicate collaborator,6
void-accessor set,47
Total,32280
