Class Name,Class Stereotype,Method Name,Method Stereotype
"CGUIWindowStartup","entity boundary small-class","CGUIWindowStartup::CGUIWindowStartup","constructor"
"CGUIWindowStartup","entity boundary small-class","CGUIWindowStartup::OnAction","predicate non-void-command collaborator"
"CGUIWindowStartup","entity boundary small-class","CGUIWindowStartup::OnDeinitWindow","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CGUIWindowFileManager","constructor"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::~CGUIWindowFileManager","destructor"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnAction","predicate non-void-command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnBack","predicate non-void-command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnMessage","predicate non-void-command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnSort","controller"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::ClearFileItems","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::UpdateButtons","command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::UpdateItemCounts","controller"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::Update","predicate non-void-command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnClick","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnStart","controller stateless"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::HaveDiscOrConnection","predicate non-void-command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::UpdateControl","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnMark","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnCopy","wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnMove","wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnDelete","wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnRename","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnSelectAll","controller"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnNewFolder","command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::Refresh","command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::Refresh","command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::GetSelectedItem","property non-void-command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::GoParentFolder","command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::GetDirectoryHistoryString","controller stateless"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::GetDirectory","predicate wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CanRename","predicate wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CanCopy","predicate wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CanMove","predicate wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CanDelete","predicate wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CanNewFolder","predicate wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::NumSelected","property wrapper"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::GetFocusedList","property"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnPopupMenu","command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::SelectItem","predicate non-void-command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CalculateFolderSize","property non-void-command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnJobComplete","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::ShowShareErrorMessage","controller stateless"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::OnInitWindow","command collaborator"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::SetInitialPath","command"
"CGUIWindowFileManager","boundary","CGUIWindowFileManager::CurrentDirectory","get collaborator"
"CGUIWindowDebugInfo","entity commander boundary","CGUIWindowDebugInfo::CGUIWindowDebugInfo","constructor"
"CGUIWindowDebugInfo","entity commander boundary","CGUIWindowDebugInfo::UpdateVisibility","command"
"CGUIWindowDebugInfo","entity commander boundary","CGUIWindowDebugInfo::OnMessage","predicate non-void-command collaborator"
"CGUIWindowDebugInfo","entity commander boundary","CGUIWindowDebugInfo::Process","command collaborator"
"CGUIWindowDebugInfo","entity commander boundary","CGUIWindowDebugInfo::Render","command collaborator"
"CWinSystemWin32DX","boundary","GetRenderSystem","get collaborator"
"CWinSystemWin32DX","boundary","GetHWContext","property command collaborator"
"CWinSystemWin32DX","boundary","Register","collaborator"
"CWinSystemWin32DX","boundary","Unregister","collaborator"
"CWinSystemWin32DX","boundary","Register","command collaborator"
"CWinSystemWin32DX","boundary","Unregister","command collaborator"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::Register","wrapper stateless"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::CreateWinSystem","wrapper stateless"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::CWinSystemWin32DX","constructor"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::~CWinSystemWin32DX","destructor"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::PresentRenderImpl","command"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::CreateNewWindow","predicate non-void-command collaborator"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::SetWindow","collaborator"
"CWinSystemWin32DX","boundary","CWinSystemWin32DX::DestroyRenderSystem","predicate non-void-command"
