Class Name,Class Stereotype,Method Name,Method Stereotype
"VersionInfo","unclassified","getVersion","get",
"VersionInfo","unclassified","setVersion","get set",
"VersionInfo","unclassified","getPath","get",
"VersionInfo","unclassified","setPath","get set",
"DefaultController","controller small-class","handle","non-void-command factory collaborator",
"DefaultController","controller small-class","buildHead","controller stateless",
"CookieIntercept","commander boundary small-class","beforeRequest","command collaborator",
"AjaxIntercept","boundary","beforeRequest","set collaborator",
"AjaxIntercept","boundary","afterResponse","command collaborator",
"AjaxIntercept","boundary","afterResponse","command collaborator",
"AjaxIntercept","boundary","doRequest","factory controller stateless",
"NativeController","boundary controller","dirChooser","controller stateless",
"NativeController","boundary controller","handle","controller stateless",
"NativeController","boundary controller","getInitConfig","property set collaborator",
"NativeController","boundary controller","getConfig","wrapper stateless",
"NativeController","boundary controller","setConfig","factory controller stateless",
"NativeController","boundary controller","showFile","property non-void-command factory collaborator",
"NativeController","boundary controller","openUrl","property non-void-command factory collaborator",
"NativeController","boundary controller","doUpdate","property set factory collaborator",
"NativeController","boundary controller","getUpdateProgress","property non-void-command collaborator",
"NativeController","boundary controller","doRestart","factory collaborator stateless",
"NativeController","boundary controller","getExtensions","wrapper stateless",
"NativeController","boundary controller","installExtension","property non-void-command collaborator",
"NativeController","boundary controller","updateExtension","property non-void-command collaborator",
"NativeController","boundary controller","installLocalExtension","property non-void-command factory collaborator",
"NativeController","boundary controller","uninstallExtension","property non-void-command collaborator",
"NativeController","boundary controller","extensionCommon","property non-void-command factory collaborator",
"NativeController","boundary controller","toggleExtension","property non-void-command factory collaborator",
"NativeController","boundary controller","getProxyMode","controller stateless",
"NativeController","boundary controller","changeProxyMode","property non-void-command factory collaborator",
"NativeController","boundary controller","checkCert","controller stateless",
"NativeController","boundary controller","installCert","property non-void-command collaborator",
"NativeController","boundary controller","copy","property non-void-command factory collaborator",
"NativeController","boundary controller","updateExtensionSetting","property non-void-command factory collaborator",
"NativeController","boundary controller","onResolve","property non-void-command factory collaborator",
"NativeController","boundary controller","getJSONParams","controller stateless",
"NativeController","boundary controller","getJSONParams","controller stateless",
"ExtensionInfo","unclassified","getTitle","get",
"ExtensionInfo","unclassified","setTitle","get set",
"ExtensionInfo","unclassified","getVersion","get",
"ExtensionInfo","unclassified","setVersion","get set",
"ExtensionInfo","unclassified","getHomepage","get",
"ExtensionInfo","unclassified","setHomepage","get set",
"ExtensionInfo","unclassified","getDescription","get",
"ExtensionInfo","unclassified","setDescription","get set",
"ExtensionInfo","unclassified","getProxyWildcards","get",
"ExtensionInfo","unclassified","setProxyWildcards","get set",
"ExtensionInfo","unclassified","getSniffRegexs","get",
"ExtensionInfo","unclassified","setSniffRegexs","get set",
"ExtensionInfo","unclassified","getContentScripts","get collaborator",
"ExtensionInfo","unclassified","setContentScripts","get set collaborator",
"ExtensionInfo","unclassified","getHookScript","get collaborator",
"ExtensionInfo","unclassified","setHookScript","get set collaborator",
"ExtensionInfo","unclassified","getSettings","get collaborator",
"ExtensionInfo","unclassified","setSettings","get set collaborator",
"ExtensionInfo","unclassified","getMeta","get collaborator",
"ExtensionInfo","unclassified","setMeta","get set collaborator",
"PDownConfigContent","degenerate","type","factory collaborator incidental",
"PDownConfigContent","degenerate","savePath","incidental",
"PDownConfigContent","degenerate","defaultValue","factory controller stateless",
"ContentScript","data-provider","getMatches","get",
"ContentScript","data-provider","setMatches","get set",
"ContentScript","data-provider","getScripts","get",
"ContentScript","data-provider","setScripts","get set",
"ContentScript","data-provider","isMatch","predicate controller",
"PDownConfigInfo","unclassified","getLocale","get",
"PDownConfigInfo","unclassified","setLocale","get set",
"PDownConfigInfo","unclassified","getUiMode","get",
"PDownConfigInfo","unclassified","setUiMode","get set",
"PDownConfigInfo","unclassified","getProxyMode","get",
"PDownConfigInfo","unclassified","setProxyMode","get set",
"PDownConfigInfo","unclassified","getExtFileServers","get",
"PDownConfigInfo","unclassified","setExtFileServers","get set",
"PDownConfigInfo","unclassified","getUpdateCheckRate","get",
"PDownConfigInfo","unclassified","setUpdateCheckRate","get set",
"PDownConfigInfo","unclassified","getLastUpdateCheck","get",
"PDownConfigInfo","unclassified","setLastUpdateCheck","get set",
"PDownConfigInfo","unclassified","getProxyConfig","get collaborator",
"PDownConfigInfo","unclassified","setProxyConfig","get set collaborator",
"PDownConfigInfo","unclassified","isAutoOpen","get",
"PDownConfigInfo","unclassified","setAutoOpen","get set",
"ApiController","controller small-class","createTask","non-void-command factory collaborator",
"ApiController","controller small-class","getQueryParams","controller stateless",
"CheckboxMenuItemGroup","unclassified","add","command collaborator",
"CheckboxMenuItemGroup","unclassified","addActionListener","set collaborator",
"CheckboxMenuItemGroup","unclassified","itemStateChanged","command collaborator",
"CheckboxMenuItemGroup","unclassified","selectItem","controller",
"CheckboxMenuItemGroup","unclassified","getSelectedItem","property controller",
"Setting","unclassified","getName","get",
"Setting","unclassified","setName","get set",
"Setting","unclassified","getTitle","get",
"Setting","unclassified","setTitle","get set",
"Setting","unclassified","getType","get",
"Setting","unclassified","setType","get set",
"Setting","unclassified","getValue","get collaborator",
"Setting","unclassified","setValue","get set collaborator",
"Setting","unclassified","getDescription","get",
"Setting","unclassified","setDescription","get set",
"Setting","unclassified","isMultiple","get",
"Setting","unclassified","setMultiple","get set",
"Setting","unclassified","getOptions","get collaborator",
"Setting","unclassified","setOptions","get set collaborator",
"Browser","commander","Browser","constructor",
"Browser","commander","layoutChildren","wrapper",
"Browser","commander","load","command",
"Browser","commander","isLoad","predicate non-void-command",
"Browser","commander","refreshText","command",
"HttpDownAppCallback","entity commander boundary","onStart","command collaborator",
"HttpDownAppCallback","entity commander boundary","onResume","command collaborator",
"HttpDownAppCallback","entity commander boundary","onPause","command collaborator",
"HttpDownAppCallback","entity commander boundary","onError","command collaborator",
"HttpDownAppCallback","entity commander boundary","onDone","command collaborator",
"HttpDownAppCallback","entity commander boundary","commonHook","command collaborator",
"HttpDownAppCallback","entity commander boundary","buildTaskInfo","property non-void-command factory collaborator",
"HttpDownAppCallback","entity commander boundary","clone","wrapper stateless",
"DownApplication","commander","start","command collaborator",
"DownApplication","commander","initConfig","command",
"DownApplication","commander","initRest","controller",
"DownApplication","commander","initExtension","command",
"DownApplication","commander","initMacMITMTool","command collaborator",
"DownApplication","commander","initEmbedHttpServer","command collaborator",
"DownApplication","commander","initTray","command collaborator",
"DownApplication","commander","loadPopupMenu","command collaborator",
"DownApplication","commander","refreshBrowserMenu","command",
"DownApplication","commander","initBrowser","command",
"DownApplication","commander","initWindow","command",
"DownApplication","commander","show","command",
"DownApplication","commander","loadUri","command",
"DownApplication","commander","loadUri","command",
"DownApplication","commander","alertAndExit","wrapper stateless",
"Console","boundary degenerate","log","collaborator incidental",
"Console","boundary degenerate","debug","collaborator incidental",
"Console","boundary degenerate","error","controller stateless",
"Console","boundary degenerate","error","wrapper stateless",
"Window","unclassified","setTimeout","property non-void-command",
"Window","unclassified","clearTimeout","controller",
"Window","unclassified","setInterval","property non-void-command",
"Window","unclassified","clearInterval","controller",
"ExtensionConfig","data-class small-class","getLocalExtensions","get",
"ExtensionConfig","data-class small-class","setLocalExtensions","set",
"Document","data-class small-class","getCookie","get",
"Document","data-class small-class","setCookie","set",
"Meta","unclassified","getPath","get",
"Meta","unclassified","setPath","get set",
"Meta","unclassified","getFullPath","get",
"Meta","unclassified","setFullPath","get set",
"Meta","unclassified","isEnabled","get",
"Meta","unclassified","setEnabled","get set",
"Meta","unclassified","getSettings","get collaborator",
"Meta","unclassified","setSettings","get set collaborator",
"Meta","unclassified","getData","get collaborator",
"Meta","unclassified","setData","get set collaborator",
"Meta","unclassified","isLocal","get",
"Meta","unclassified","setLocal","set",
"Meta","unclassified","save","command",
"XMLHttpRequest","commander","setRequestHeader","command",
"XMLHttpRequest","commander","getResponseHeader","property non-void-command",
"XMLHttpRequest","commander","open","command",
"XMLHttpRequest","commander","open","command",
"XMLHttpRequest","commander","send","command collaborator",
"XMLHttpRequest","commander","send","command",
"XMLHttpRequest","commander","readystatechange","command",
"XMLHttpRequest","commander","readystatechange","command",
"ScriptIntercept","boundary","match","wrapper stateless",
"ScriptIntercept","boundary","readInsertTemplate","property non-void-command collaborator",
"ScriptIntercept","boundary","handelResponse","command collaborator",
"ScriptIntercept","boundary","isEmpty","controller stateless",
"SniffIntercept","commander boundary","beforeRequest","command collaborator",
"SniffIntercept","commander boundary","beforeRequest","command collaborator",
"SniffIntercept","commander boundary","afterResponse","command collaborator",
"SniffIntercept","commander boundary","afterResponse","command collaborator",
"SniffIntercept","commander boundary","isDownContentType","predicate controller",
"HookScript","data-provider boundary","getEvents","get collaborator",
"HookScript","data-provider boundary","setEvents","get set collaborator",
"HookScript","data-provider boundary","getScript","get",
"HookScript","data-provider boundary","setScript","get set",
"HookScript","data-provider boundary","hasEvent","property controller",
"PDownCACertFactory","data-provider boundary small-class","getCACert","property wrapper",
"PDownCACertFactory","data-provider boundary small-class","getCAPriKey","property wrapper",
"PacController","entity boundary small-class","build","property non-void-command collaborator",
"EmbedHttpServer","boundary","EmbedHttpServer","constructor",
"EmbedHttpServer","boundary","invoke","property non-void-command collaborator",
"EmbedHttpServer","boundary","fixUri","controller stateless",
"EmbedHttpServer","boundary","start","command",
"EmbedHttpServer","boundary","start","command collaborator",
"EmbedHttpServer","boundary","addController","get non-void-command collaborator",
