Unique Class Stereotype,Class Count
boundary data-class small-class,1
data-provider boundary lazy-class degenerate,1
data-provider boundary data-class small-class,1
controller degenerate,1
boundary lazy-class degenerate,1
pure-controller,1
entity minimal-entity,1
commander boundary small-class,2
entity factory controller small-class,5
entity factory controller,8
data-provider boundary small-class,4
commander boundary,5
boundary degenerate,6
factory pure-controller degenerate small-class,1
controller,5
small-class,16
data-provider,4
pure-controller degenerate,52
unclassified,21
controller small-class,6
entity boundary small-class,13
entity boundary lazy-class degenerate,1
commander data-class small-class,2
boundary small-class,1
degenerate small-class,56
entity,16
entity commander boundary,1
pure-controller degenerate small-class,73
data-class,1
data-provider small-class,2
factory controller small-class,4
data-class small-class,1
entity boundary,13
boundary degenerate small-class,10
commander,3
empty,296
entity small-class,4
factory controller,18
commander small-class,5
commander boundary data-class small-class,1
boundary,8
degenerate,25
pure-controller small-class,3
Total,699
