Class Name,Class Stereotype,Method Name,Method Stereotype
"TriangleSkewSpinIndicator","entity small-class","TriangleSkewSpinIndicator","constructor",
"TriangleSkewSpinIndicator","entity small-class","draw","command collaborator",
"TriangleSkewSpinIndicator","entity small-class","onCreateAnimators","property non-void-command factory collaborator",
"SemiCircleSpinIndicator","controller small-class","draw","controller",
"SemiCircleSpinIndicator","controller small-class","onCreateAnimators","property set factory collaborator",
"PacmanIndicator","controller","draw","command collaborator",
"PacmanIndicator","controller","drawPacman","controller",
"PacmanIndicator","controller","drawCircle","controller",
"PacmanIndicator","controller","onCreateAnimators","property non-void-command factory collaborator",
"LineSpinFadeLoaderIndicator","pure-controller small-class","draw","controller",
"BallGridPulseIndicator","controller small-class","draw","controller",
"BallGridPulseIndicator","controller small-class","onCreateAnimators","property non-void-command factory collaborator",
"BallClipRotatePulseIndicator","controller small-class","draw","controller",
"BallClipRotatePulseIndicator","controller small-class","onCreateAnimators","property non-void-command factory collaborator",
"BallScaleRippleMultipleIndicator","entity small-class","draw","command collaborator",
"BallScaleRippleMultipleIndicator","entity small-class","onCreateAnimators","property non-void-command factory collaborator",
"LineScalePulseOutRapidIndicator","factory controller data-class small-class","onCreateAnimators","property set factory collaborator",
"BallBeatIndicator","controller small-class","draw","controller",
"BallBeatIndicator","controller small-class","onCreateAnimators","property non-void-command factory collaborator",
"LineScalePulseOutIndicator","factory controller data-class small-class","onCreateAnimators","property set factory collaborator",
"Indicator","unclassified","Indicator","constructor",
"Indicator","unclassified","getColor","property non-void-command",
"Indicator","unclassified","setColor","command",
"Indicator","unclassified","setAlpha","set",
"Indicator","unclassified","getAlpha","get",
"Indicator","unclassified","getOpacity","incidental",
"Indicator","unclassified","setColorFilter","empty",
"Indicator","unclassified","draw","wrapper",
"Indicator","unclassified","start","command",
"Indicator","unclassified","startAnimators","command collaborator",
"Indicator","unclassified","stopAnimators","controller",
"Indicator","unclassified","ensureAnimators","command",
"Indicator","unclassified","stop","command",
"Indicator","unclassified","isStarted","predicate controller",
"Indicator","unclassified","isRunning","predicate controller",
"Indicator","unclassified","addUpdateListener","command collaborator",
"Indicator","unclassified","onBoundsChange","command collaborator",
"Indicator","unclassified","setDrawBounds","command collaborator",
