Class Stereotype,Stereotype Count
entity,89
minimal-entity,1
data-provider,168
commander,76
boundary,469
factory,117
controller,69
pure-controller,409
large-class,0
lazy-class,8
degenerate,750
data-class,592
small-class,964
empty,945
unclassified,70
Total,4727
