Unique Class Stereotype,Class Count
entity boundary degenerate,1
commander boundary degenerate,1
data-provider,1
degenerate,1
pure-controller degenerate small-class,26
entity boundary small-class,19
small-class,9
factory pure-controller degenerate small-class,1
degenerate small-class,3
data-provider small-class,2
factory controller small-class,9
entity commander boundary,3
boundary degenerate small-class,3
factory controller,2
commander,4
data-provider boundary small-class,12
boundary,4
commander boundary small-class,3
controller small-class,9
entity boundary,3
empty,50
unclassified,7
commander boundary,22
controller,1
boundary degenerate,1
Total,197
