Class Stereotype,Stereotype Count
entity,154
minimal-entity,8
data-provider,129
commander,166
boundary,492
factory,6
controller,15
pure-controller,13
large-class,0
lazy-class,8
degenerate,83
data-class,25
small-class,192
empty,198
unclassified,100
Total,1589
