Unique Class Stereotype,Class Count
degenerate small-class,1
data-provider small-class,1
data-provider boundary small-class,1
boundary data-class,1
commander lazy-class degenerate,1
commander boundary lazy-class degenerate,1
data-provider data-class small-class,1
boundary data-class small-class,1
entity boundary small-class,10
small-class,7
entity factory controller small-class,1
commander small-class,9
data-provider degenerate,2
commander boundary,12
boundary degenerate,10
controller,2
factory controller small-class,7
controller degenerate,2
boundary degenerate small-class,9
unclassified,8
pure-controller degenerate small-class,8
entity commander boundary,9
factory pure-controller small-class,2
pure-controller degenerate,3
commander boundary small-class,15
commander degenerate,1
entity boundary,14
data-provider,1
boundary,6
pure-controller small-class,16
degenerate,4
data-provider boundary,2
data-provider lazy-class,1
factory small-class,1
factory controller,1
empty,123
entity small-class,2
commander,3
Total,299
