Unique Method Stereotype,Method Count
get set collaborator,1
predicate wrapper,2
get wrapper,1
predicate,9
property factory collaborator,1
void-accessor controller,5
collaborator stateless,1
property wrapper,1
unclassified,2
predicate collaborator,4
get property collaborator,3
set,69
constructor,66
property set collaborator,1
wrapper,5
get set,3
destructor,12
collaborator incidental,1
get,80
get collaborator,65
predicate set,5
property collaborator,44
property non-void-command,5
predicate non-void-command,21
predicate controller,2
non-void-command factory collaborator,1
property controller,8
property non-void-command collaborator,13
set collaborator,55
get set factory collaborator,1
command,38
empty,3
incidental,12
copy-constructor,5
controller,7
predicate non-void-command collaborator,35
void-accessor,1
void-accessor command collaborator,45
void-accessor collaborator,20
predicate set collaborator,3
property,13
command collaborator,21
void-accessor set collaborator,2
controller stateless,5
void-accessor command,26
wrapper stateless,15
Total,738
