Unique Class Stereotype,Class Count
commander,1
pure-controller degenerate small-class,1
data-class,5
factory controller small-class,3
controller small-class,3
commander boundary data-class small-class,1
degenerate,2
commander boundary small-class,2
entity,13
entity boundary,10
pure-controller degenerate,1
boundary,4
commander small-class,2
controller,1
boundary degenerate,3
commander boundary,5
entity boundary small-class,13
small-class,9
empty,182
unclassified,79
factory pure-controller degenerate small-class,2
entity factory controller small-class,1
degenerate small-class,5
boundary degenerate small-class,2
entity commander boundary,4
Total,354
