Unique Method Stereotype,Method Count
non-void-command collaborator,1
predicate controller,3
controller,2
factory wrapper stateless,1
collaborator incidental,23
set collaborator,12
wrapper stateless,10
property controller,1
controller stateless,9
factory controller stateless,4
predicate non-void-command collaborator,44
copy-constructor,6
property non-void-command,57
predicate non-void-command,4
property non-void-command collaborator,217
non-void-command factory collaborator,18
empty,4
command,41
property non-void-command factory collaborator,54
property factory controller,2
constructor,60
set,320
get,320
incidental,37
get collaborator,47
factory collaborator stateless,38
command collaborator,72
Total,1407
